configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,107.681,107.681,0.0,107.681,107.681,107.681,107.681
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,103.343,103.343,0.0,103.343,103.343,103.343,103.343
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,86.975,86.975,0.0,86.975,86.975,86.975,86.975
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,98.014,98.014,0.0,98.014,98.014,98.014,98.014
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,107.648,107.648,0.0,107.648,107.648,107.648,107.648
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,93.456,93.456,0.0,93.456,93.456,93.456,93.456
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,87.556,87.556,0.0,87.556,87.556,87.556,87.556
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,105.557,105.557,0.0,105.557,105.557,105.557,105.557
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,107.63,107.63,0.0,107.63,107.63,107.63,107.63
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,102.031,102.031,0.0,102.031,102.031,102.031,102.031
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,102.986,102.986,0.0,102.986,102.986,102.986,102.986
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,107.858,107.858,0.0,107.858,107.858,107.858,107.858
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,88.875,88.875,0.0,88.875,88.875,88.875,88.875
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,97.039,97.039,0.0,97.039,97.039,97.039,97.039
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,100.981,100.981,0.0,100.981,100.981,100.981,100.981
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,94.523,94.523,0.0,94.523,94.523,94.523,94.523
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,103.795,103.795,0.0,103.795,103.795,103.795,103.795
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,97.428,97.428,0.0,97.428,97.428,97.428,97.428
